조업일,KPI_ID,관리항목,실적값,원판정,연속판정,연속기준
2025-10-10,KPI_U04_CHEM_U02,약품 B 원단위,0.8325,정상,정상,2일 연속
2025-10-11,KPI_U04_CHEM_U02,약품 B 원단위,0.8411,정상,정상,2일 연속
2025-10-12,KPI_U04_CHEM_U02,약품 B 원단위,0.8326,정상,정상,2일 연속
2025-10-13,KPI_U04_CHEM_U02,약품 B 원단위,0.8362,정상,정상,2일 연속
2025-10-14,KPI_U04_CHEM_U02,약품 B 원단위,0.8401,정상,정상,2일 연속
2025-10-15,KPI_U04_CHEM_U02,약품 B 원단위,0.8497,정상,정상,2일 연속
2025-10-16,KPI_U04_CHEM_U02,약품 B 원단위,0.8462,정상,정상,2일 연속
2025-10-17,KPI_U04_CHEM_U02,약품 B 원단위,0.8572,정상,정상,2일 연속
2025-10-18,KPI_U04_CHEM_U02,약품 B 원단위,0.8506,정상,정상,2일 연속
2025-10-19,KPI_U04_CHEM_U02,약품 B 원단위,0.8324,정상,정상,2일 연속
2025-10-20,KPI_U04_CHEM_U02,약품 B 원단위,0.8301,정상,정상,2일 연속
2025-10-21,KPI_U04_CHEM_U02,약품 B 원단위,0.8397,정상,정상,2일 연속
2025-10-22,KPI_U04_CHEM_U02,약품 B 원단위,0.8372,정상,정상,2일 연속
2025-10-23,KPI_U04_CHEM_U02,약품 B 원단위,0.8362,정상,정상,2일 연속
2025-10-24,KPI_U04_CHEM_U02,약품 B 원단위,0.839,정상,정상,2일 연속
2025-10-25,KPI_U04_CHEM_U02,약품 B 원단위,0.8539,정상,정상,2일 연속
2025-10-26,KPI_U04_CHEM_U02,약품 B 원단위,0.8562,정상,정상,2일 연속
2025-10-27,KPI_U04_CHEM_U02,약품 B 원단위,0.847,정상,정상,2일 연속
2025-10-28,KPI_U04_CHEM_U02,약품 B 원단위,0.852,정상,정상,2일 연속
2025-10-29,KPI_U04_CHEM_U02,약품 B 원단위,0.8472,정상,정상,2일 연속
2025-10-30,KPI_U04_CHEM_U02,약품 B 원단위,0.844,정상,정상,2일 연속
2025-10-31,KPI_U04_CHEM_U02,약품 B 원단위,0.8498,정상,정상,2일 연속
2025-11-01,KPI_U04_CHEM_U02,약품 B 원단위,0.8655,이상,정상,2일 연속
2025-11-02,KPI_U04_CHEM_U02,약품 B 원단위,0.8458,정상,정상,2일 연속
2025-11-03,KPI_U04_CHEM_U02,약품 B 원단위,0.8315,정상,정상,2일 연속
2025-11-04,KPI_U04_CHEM_U02,약품 B 원단위,0.8472,정상,정상,2일 연속
2025-11-05,KPI_U04_CHEM_U02,약품 B 원단위,0.8611,주의,정상,2일 연속
2025-11-06,KPI_U04_CHEM_U02,약품 B 원단위,0.8438,정상,정상,2일 연속
2025-11-07,KPI_U04_CHEM_U02,약품 B 원단위,0.8506,정상,정상,2일 연속
2025-11-08,KPI_U04_CHEM_U02,약품 B 원단위,0.8571,정상,정상,2일 연속
2025-11-09,KPI_U04_CHEM_U02,약품 B 원단위,0.857,정상,정상,2일 연속
2025-11-10,KPI_U04_CHEM_U02,약품 B 원단위,0.8439,정상,정상,2일 연속
2025-11-11,KPI_U04_CHEM_U02,약품 B 원단위,0.8585,주의,정상,2일 연속
2025-11-12,KPI_U04_CHEM_U02,약품 B 원단위,0.8517,정상,정상,2일 연속
2025-11-13,KPI_U04_CHEM_U02,약품 B 원단위,0.8599,주의,정상,2일 연속
2025-11-14,KPI_U04_CHEM_U02,약품 B 원단위,0.8344,정상,정상,2일 연속
2025-11-15,KPI_U04_CHEM_U02,약품 B 원단위,0.8325,정상,정상,2일 연속
2025-11-16,KPI_U04_CHEM_U02,약품 B 원단위,0.8446,정상,정상,2일 연속
2025-11-17,KPI_U04_CHEM_U02,약품 B 원단위,0.8535,정상,정상,2일 연속
2025-11-18,KPI_U04_CHEM_U02,약품 B 원단위,0.8578,정상,정상,2일 연속
2025-11-19,KPI_U04_CHEM_U02,약품 B 원단위,0.8513,정상,정상,2일 연속
2025-11-20,KPI_U04_CHEM_U02,약품 B 원단위,0.8524,정상,정상,2일 연속
2025-11-21,KPI_U04_CHEM_U02,약품 B 원단위,0.8459,정상,정상,2일 연속
2025-11-22,KPI_U04_CHEM_U02,약품 B 원단위,0.8452,정상,정상,2일 연속
2025-11-23,KPI_U04_CHEM_U02,약품 B 원단위,0.8406,정상,정상,2일 연속
2025-11-24,KPI_U04_CHEM_U02,약품 B 원단위,0.8578,주의,정상,2일 연속
2025-11-25,KPI_U04_CHEM_U02,약품 B 원단위,0.854,정상,정상,2일 연속
2025-11-26,KPI_U04_CHEM_U02,약품 B 원단위,0.8329,정상,정상,2일 연속
2025-11-27,KPI_U04_CHEM_U02,약품 B 원단위,0.8379,정상,정상,2일 연속
2025-11-28,KPI_U04_CHEM_U02,약품 B 원단위,0.8395,정상,정상,2일 연속
2025-11-29,KPI_U04_CHEM_U02,약품 B 원단위,0.8346,정상,정상,2일 연속
2025-11-30,KPI_U04_CHEM_U02,약품 B 원단위,0.8367,정상,정상,2일 연속
2025-12-01,KPI_U04_CHEM_U02,약품 B 원단위,0.8497,정상,정상,2일 연속
2025-12-02,KPI_U04_CHEM_U02,약품 B 원단위,0.8378,정상,정상,2일 연속
2025-12-03,KPI_U04_CHEM_U02,약품 B 원단위,0.8365,정상,정상,2일 연속
2025-12-04,KPI_U04_CHEM_U02,약품 B 원단위,0.8458,정상,정상,2일 연속
2025-12-05,KPI_U04_CHEM_U02,약품 B 원단위,0.8477,정상,정상,2일 연속
2025-12-06,KPI_U04_CHEM_U02,약품 B 원단위,0.8343,정상,정상,2일 연속
2025-12-07,KPI_U04_CHEM_U02,약품 B 원단위,0.8406,정상,정상,2일 연속
2025-12-08,KPI_U04_CHEM_U02,약품 B 원단위,0.8395,정상,정상,2일 연속
2025-12-09,KPI_U04_CHEM_U02,약품 B 원단위,0.8328,정상,정상,2일 연속
2025-12-10,KPI_U04_CHEM_U02,약품 B 원단위,0.8379,정상,정상,2일 연속
2025-12-11,KPI_U04_CHEM_U02,약품 B 원단위,0.8516,정상,정상,2일 연속
2025-12-12,KPI_U04_CHEM_U02,약품 B 원단위,0.8456,정상,정상,2일 연속
2025-12-13,KPI_U04_CHEM_U02,약품 B 원단위,0.8394,정상,정상,2일 연속
2025-12-14,KPI_U04_CHEM_U02,약품 B 원단위,0.8475,정상,정상,2일 연속
2025-12-15,KPI_U04_CHEM_U02,약품 B 원단위,0.8625,이상,정상,2일 연속
2025-12-16,KPI_U04_CHEM_U02,약품 B 원단위,0.8529,정상,정상,2일 연속
2025-12-17,KPI_U04_CHEM_U02,약품 B 원단위,0.8493,정상,정상,2일 연속
2025-12-18,KPI_U04_CHEM_U02,약품 B 원단위,0.8398,정상,정상,2일 연속
2025-12-19,KPI_U04_CHEM_U02,약품 B 원단위,0.8381,정상,정상,2일 연속
2025-12-20,KPI_U04_CHEM_U02,약품 B 원단위,0.8372,정상,정상,2일 연속
2025-12-21,KPI_U04_CHEM_U02,약품 B 원단위,0.8452,정상,정상,2일 연속
2025-12-22,KPI_U04_CHEM_U02,약품 B 원단위,0.8518,정상,정상,2일 연속
2025-12-23,KPI_U04_CHEM_U02,약품 B 원단위,0.8461,정상,정상,2일 연속
2025-12-24,KPI_U04_CHEM_U02,약품 B 원단위,0.8426,정상,정상,2일 연속
2025-12-25,KPI_U04_CHEM_U02,약품 B 원단위,0.8433,정상,정상,2일 연속
2025-12-26,KPI_U04_CHEM_U02,약품 B 원단위,0.8465,정상,정상,2일 연속
2025-12-27,KPI_U04_CHEM_U02,약품 B 원단위,0.8603,주의,정상,2일 연속
2025-12-28,KPI_U04_CHEM_U02,약품 B 원단위,0.8461,정상,정상,2일 연속
2025-12-29,KPI_U04_CHEM_U02,약품 B 원단위,0.8471,정상,정상,2일 연속
2025-12-30,KPI_U04_CHEM_U02,약품 B 원단위,0.8543,정상,정상,2일 연속
2025-12-31,KPI_U04_CHEM_U02,약품 B 원단위,0.8481,정상,정상,2일 연속
2024-01-01,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4861,정상,정상,2일 연속
2024-01-02,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6713,정상,정상,2일 연속
2024-01-03,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9693,정상,정상,2일 연속
2024-01-04,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1369,정상,정상,2일 연속
2024-01-05,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4432,정상,정상,2일 연속
2024-01-06,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.5329,정상,정상,2일 연속
2024-01-07,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9783,정상,정상,2일 연속
2024-01-08,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0399,정상,정상,2일 연속
2024-01-09,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1682,정상,정상,2일 연속
2024-01-10,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6797,정상,정상,2일 연속
2024-01-11,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.9545,이상,정상,2일 연속
2024-01-12,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.287,정상,정상,2일 연속
2024-01-13,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5745,정상,정상,2일 연속
2024-01-14,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5217,정상,정상,2일 연속
2024-01-15,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4474,정상,정상,2일 연속
2024-01-16,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5917,정상,정상,2일 연속
2024-01-17,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3242,정상,정상,2일 연속
2024-01-18,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3059,정상,정상,2일 연속
2024-01-19,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4879,정상,정상,2일 연속
2024-01-20,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8085,정상,정상,2일 연속
2024-01-21,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9178,정상,정상,2일 연속
2024-01-22,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4822,정상,정상,2일 연속
2024-01-23,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4353,정상,정상,2일 연속
2024-01-24,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9338,정상,정상,2일 연속
2024-01-25,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0495,정상,정상,2일 연속
2024-01-26,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1249,정상,정상,2일 연속
2024-01-27,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3116,정상,정상,2일 연속
2024-01-28,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4565,정상,정상,2일 연속
2024-01-29,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6628,정상,정상,2일 연속
2024-01-30,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.518,정상,정상,2일 연속
2024-01-31,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6667,정상,정상,2일 연속
2024-02-01,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2446,정상,정상,2일 연속
2024-02-02,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4341,정상,정상,2일 연속
2024-02-03,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3645,정상,정상,2일 연속
2024-02-04,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4927,정상,정상,2일 연속
2024-02-05,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0025,정상,정상,2일 연속
2024-02-06,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9385,정상,정상,2일 연속
2024-02-07,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3457,정상,정상,2일 연속
2024-02-08,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4364,정상,정상,2일 연속
2024-02-09,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.7327,정상,정상,2일 연속
2024-02-10,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0067,정상,정상,2일 연속
2024-02-11,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0434,정상,정상,2일 연속
2024-02-12,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.6662,정상,정상,2일 연속
2024-02-13,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4283,정상,정상,2일 연속
2024-02-14,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3499,정상,정상,2일 연속
2024-02-15,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.3974,정상,정상,2일 연속
2024-02-16,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.616,정상,정상,2일 연속
2024-02-17,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1807,정상,정상,2일 연속
2024-02-18,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0032,정상,정상,2일 연속
2024-02-19,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5468,정상,정상,2일 연속
2024-02-20,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3288,정상,정상,2일 연속
2024-02-21,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.429,정상,정상,2일 연속
2024-02-22,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3901,정상,정상,2일 연속
2024-02-23,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3376,정상,정상,2일 연속
2024-02-24,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3601,정상,정상,2일 연속
2024-02-25,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3952,정상,정상,2일 연속
2024-02-26,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4694,정상,정상,2일 연속
2024-02-27,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2509,정상,정상,2일 연속
2024-02-28,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9065,정상,정상,2일 연속
2024-02-29,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5018,정상,정상,2일 연속
2024-03-01,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.614,정상,정상,2일 연속
2024-03-02,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.133,정상,정상,2일 연속
2024-03-03,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5918,정상,정상,2일 연속
2024-03-04,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3189,정상,정상,2일 연속
2024-03-05,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5121,정상,정상,2일 연속
2024-03-06,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0473,정상,정상,2일 연속
2024-03-07,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9802,정상,정상,2일 연속
2024-03-08,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2111,정상,정상,2일 연속
2024-03-09,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0135,정상,정상,2일 연속
2024-03-10,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8308,정상,정상,2일 연속
2024-03-11,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1894,정상,정상,2일 연속
2024-03-12,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.208,정상,정상,2일 연속
2024-03-13,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1071,정상,정상,2일 연속
2024-03-14,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1898,정상,정상,2일 연속
2024-03-15,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1527,정상,정상,2일 연속
2024-03-16,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1342,정상,정상,2일 연속
2024-03-17,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0711,정상,정상,2일 연속
2024-03-18,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5652,정상,정상,2일 연속
2024-03-19,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5961,정상,정상,2일 연속
2024-03-20,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.8541,주의,정상,2일 연속
2024-03-21,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.9128,주의,주의,2일 연속
2024-03-22,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4717,정상,정상,2일 연속
2024-03-23,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3277,정상,정상,2일 연속
2024-03-24,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1806,정상,정상,2일 연속
2024-03-25,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5784,정상,정상,2일 연속
2024-03-26,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2033,정상,정상,2일 연속
2024-03-27,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.964,정상,정상,2일 연속
2024-03-28,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8756,정상,정상,2일 연속
2024-03-29,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2139,정상,정상,2일 연속
2024-03-30,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5273,정상,정상,2일 연속
2024-03-31,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4927,정상,정상,2일 연속
2024-04-01,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2802,정상,정상,2일 연속
2024-04-02,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.5734,정상,정상,2일 연속
2024-04-03,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9339,정상,정상,2일 연속
2024-04-04,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0977,정상,정상,2일 연속
2024-04-05,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8103,정상,정상,2일 연속
2024-04-06,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4138,정상,정상,2일 연속
2024-04-07,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3312,정상,정상,2일 연속
2024-04-08,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4229,정상,정상,2일 연속
2024-04-09,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.9257,주의,정상,2일 연속
2024-04-10,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5507,정상,정상,2일 연속
2024-04-11,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1997,정상,정상,2일 연속
2024-04-12,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1366,정상,정상,2일 연속
2024-04-13,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9402,정상,정상,2일 연속
2024-04-14,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6828,정상,정상,2일 연속
2024-04-15,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3765,정상,정상,2일 연속
2024-04-16,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2982,정상,정상,2일 연속
2024-04-17,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3674,정상,정상,2일 연속
2024-04-18,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3044,정상,정상,2일 연속
2024-04-19,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6578,정상,정상,2일 연속
2024-04-20,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4057,정상,정상,2일 연속
2024-04-21,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5096,정상,정상,2일 연속
2024-04-22,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2955,정상,정상,2일 연속
2024-04-23,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.7979,주의,정상,2일 연속
2024-04-24,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3695,정상,정상,2일 연속
2024-04-25,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.7776,주의,정상,2일 연속
2024-04-26,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.8575,주의,주의,2일 연속
2024-04-27,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.9583,이상,정상,2일 연속
2024-04-28,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.948,이상,이상,2일 연속
2024-04-29,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9125,정상,정상,2일 연속
2024-04-30,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0361,정상,정상,2일 연속
2024-05-01,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2173,정상,정상,2일 연속
2024-05-02,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4348,정상,정상,2일 연속
2024-05-03,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.01,정상,정상,2일 연속
2024-05-04,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9407,정상,정상,2일 연속
2024-05-05,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5703,정상,정상,2일 연속
2024-05-06,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5827,정상,정상,2일 연속
2024-05-07,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1505,정상,정상,2일 연속
2024-05-08,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6984,정상,정상,2일 연속
2024-05-09,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.8809,주의,정상,2일 연속
2024-05-10,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.489,정상,정상,2일 연속
2024-05-11,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3276,정상,정상,2일 연속
2024-05-12,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.8691,주의,정상,2일 연속
2024-05-13,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5737,정상,정상,2일 연속
2024-05-14,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4344,정상,정상,2일 연속
2024-05-15,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3906,정상,정상,2일 연속
2024-05-16,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2911,정상,정상,2일 연속
2024-05-17,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8419,정상,정상,2일 연속
2024-05-18,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0774,정상,정상,2일 연속
2024-05-19,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3415,정상,정상,2일 연속
2024-05-20,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2267,정상,정상,2일 연속
2024-05-21,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4019,정상,정상,2일 연속
2024-05-22,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4781,정상,정상,2일 연속
2024-05-23,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.7554,주의,정상,2일 연속
2024-05-24,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3669,정상,정상,2일 연속
2024-05-25,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9711,정상,정상,2일 연속
2024-05-26,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4183,정상,정상,2일 연속
2024-05-27,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.542,정상,정상,2일 연속
2024-05-28,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2729,정상,정상,2일 연속
2024-05-29,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3439,정상,정상,2일 연속
2024-05-30,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0344,정상,정상,2일 연속
2024-05-31,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1172,정상,정상,2일 연속
2024-06-01,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6822,정상,정상,2일 연속
2024-06-02,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6125,정상,정상,2일 연속
2024-06-03,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8578,정상,정상,2일 연속
2024-06-04,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8779,정상,정상,2일 연속
2024-06-05,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,34.1413,정상,정상,2일 연속
2024-06-06,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,34.2261,정상,정상,2일 연속
2024-06-07,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,33.757,정상,정상,2일 연속
2024-06-08,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,34.1925,정상,정상,2일 연속
2024-06-09,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,34.8412,정상,정상,2일 연속
2024-06-10,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.3129,정상,정상,2일 연속
2024-06-11,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.8277,정상,정상,2일 연속
2024-06-12,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0613,정상,정상,2일 연속
2024-06-13,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.0375,정상,정상,2일 연속
2024-06-14,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3139,정상,정상,2일 연속
2024-06-15,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9419,정상,정상,2일 연속
2024-06-16,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9265,정상,정상,2일 연속
2024-06-17,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1307,정상,정상,2일 연속
2024-06-18,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5621,정상,정상,2일 연속
2024-06-19,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.7696,주의,정상,2일 연속
2024-06-20,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1393,정상,정상,2일 연속
2024-06-21,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.7248,정상,정상,2일 연속
2024-06-22,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5916,정상,정상,2일 연속
2024-06-23,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3904,정상,정상,2일 연속
2024-06-24,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4759,정상,정상,2일 연속
2024-06-25,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.1031,정상,정상,2일 연속
2024-06-26,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3897,정상,정상,2일 연속
2024-06-27,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3641,정상,정상,2일 연속
2024-06-28,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.6119,정상,정상,2일 연속
2024-06-29,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5064,정상,정상,2일 연속
2024-06-30,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,35.9983,정상,정상,2일 연속
2024-07-01,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.3425,정상,정상,2일 연속
2024-07-02,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.513,정상,정상,2일 연속
2024-07-03,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.4497,정상,정상,2일 연속
2024-07-04,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5702,정상,정상,2일 연속
2024-07-05,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.5284,정상,정상,2일 연속
2024-07-06,KPI_U04_STEAM_TOTAL,스팀 전체 사용량,36.2555,정상,정상,2일 연속
